ENSG	R1t0	R1t0.5	R1t1	R1t2	R1t8	R1t16	R1t24	R1t30	R3t0	R3t0.5	R3t1	R3t2	R3t8	R3t16	R3t24	R3t30	LFQ.intensity.1_0h_RS1	LFQ.intensity.2_05h_RS1	LFQ.intensity.3_1h_RS1	LFQ.intensity.4_2h_RS1	LFQ.intensity.5_8h_RS1	LFQ.intensity.6_16h_RS1	LFQ.intensity.7_24h_RS1	LFQ.intensity.8_30h_RS1	LFQ.intensity.1_0h_RS3	LFQ.intensity.2_05h_RS3	LFQ.intensity.3_1h_RS3	LFQ.intensity.4_2h_RS3	LFQ.intensity.5_8h_RS3	LFQ.intensity.6_16h_RS3	LFQ.intensity.7_24h_RS3	LFQ.intensity.8_30h_RS3
ENSG00000147065	13.71180474	13.71458143	13.71766984	13.72511436	12.86066992	13.16027402	13.3574319	13.50081842	13.63907851	13.59784563	13.55648213	13.474609	13.20475858	13.30040913	13.28337314	13.26583186	28.21428636	28.13217297	28.15499112	28.18276691	27.99878779	27.87683681	27.8150061	27.16748706	27.91319293	27.70292598	28.10719297	27.87589996	27.70378416	27.4781544	27.35842035	27.47018433
ENSG00000066032	4.154556532	4.334156617	4.513376601	4.870293067	3.981109035	4.098343409	4.038189649	3.981026756	4.2901652	4.24322802	4.195976488	4.100801139	4.264542102	4.203436248	4.088099512	3.999616814	21.41622232	20.78954956	21.58063214	21.41333249	20.22423254	18.04206545	20.31318419	19.84906907	20.82252104	21.1676019	20.51316085	20.40009976	20.30485484	16.95968504	20.18761304	19.10730393
ENSG00000130816	11.32254027	11.33234445	11.34264034	11.36786503	11.51160897	10.79955385	11.40651721	11.67672819	11.56281035	11.44107253	11.31882287	11.07376619	10.48951439	10.72394908	11.05569696	11.3186781	22.29796073	22.86334616	23.11187559	22.28861378	21.78592335	19.23878723	19.48083358	19.58260878	22.05989497	22.21895221	21.73748007	22.1002106	21.29927511	19.44167981	20.42552326	18.79769319
ENSG00000063244	14.55958744	14.53083189	14.50240576	14.44525271	14.16450427	14.15063405	14.32417629	14.46039125	14.61216883	14.57838826	14.54484634	14.47957006	14.17850028	14.28498308	14.46796284	14.60573834	22.5760248	23.28404463	23.48664847	22.96215184	23.44657449	23.73127759	22.87562113	23.13625708	23.65370667	23.78666129	22.89182078	23.49301691	23.22692426	23.33892132	23.35649066	22.44937336
ENSG00000196154	15.45627478	15.37565158	15.29525981	15.13446253	13.45990164	14.06720369	14.44789057	14.78659872	15.48348301	15.46815283	15.45308633	15.42409521	14.23547052	14.50125651	14.90273679	15.19609553	25.11310848	24.93102746	25.22328262	24.97447551	25.16134874	24.98472336	24.64927241	23.82706509	25.56302213	25.10477597	25.58846532	25.76663364	25.31720668	25.27323416	25.0759413	25.2242031
ENSG00000164104	13.67763468	13.70471875	13.7318271	13.7863138	13.85591604	13.11041582	13.16456003	13.09714786	13.47582228	13.56525295	13.65463528	13.83457123	13.04016338	13.03853731	13.38935748	13.52091505	25.63652351	25.44015568	25.82216118	25.47150281	25.43103181	25.11584886	24.75424774	23.9819832	26.10759208	25.6056902	25.78079225	25.96192672	25.19505375	24.4137715	24.75613278	24.23300989
ENSG00000113407	14.43632478	14.55257914	14.66951526	14.90742396	15.67639292	14.92824744	14.4235352	14.01758628	14.53493427	14.56754109	14.60028593	14.66870276	15.15509352	14.6237632	14.24675679	13.97500124	27.01105335	27.00838417	26.83845916	26.80710292	26.70107586	26.86537723	26.82383815	26.00654489	27.07938403	26.91695515	27.1796859	27.01371761	26.64030761	26.88855449	26.89330764	26.82480942
ENSG00000173486	14.95705561	15.01887433	15.08105085	15.20684413	15.63851196	15.96283736	15.78985527	15.67111779	14.64519212	14.83201624	15.0184584	15.38915282	15.99611599	15.79668363	15.56592521	15.38965575	21.35024428	22.07208549	21.79685396	21.66864957	21.21014812	21.62144916	21.93524276	21.5655112	20.73239601	20.64174132	21.06874417	20.61495063	20.6569171	20.66509646	21.3190414	21.73665462
ENSG00000162433	11.08780218	11.08700579	11.08761109	11.0954982	10.19873346	11.16406261	11.57783272	11.84270819	11.22804381	11.19584418	11.16364455	11.09924529	11.26965654	11.32457889	11.376163	11.41426976	20.34093235	21.06058776	21.32124551	21.11794235	20.94585244	20.79217388	20.0146798	20.06828495	20.54933722	20.55253027	20.50135128	21.20842251	20.70666126	20.77418543	20.8352239	20.33984565
ENSG00000104537	4.672057631	4.707441038	4.741726089	4.802690472	4.582866367	4.540480687	4.492276935	4.457313937	4.217612526	4.297813439	4.377600978	4.537251691	4.419693237	4.589368201	4.513786882	4.435184217	17.76901132	19.79257108	20.50125408	20.88725335	18.34611547	18.83003235	20.47615287	NA	17.35190544	17.45096957	17.65571239	17.91193028	17.82052802	17.41311552	17.07001609	NA
ENSG00000147403	16.26656101	16.20968298	16.15280842	16.03909893	16.32613003	16.39409913	16.43800772	16.46784952	16.27602069	16.22040623	16.16499288	16.0544072	16.44853705	16.4920069	16.50433525	16.51045537	24.39532179	25.26191184	25.07793868	25.35645707	25.00333124	24.59656332	24.93512583	24.22685078	25.56587141	25.48197676	25.85790015	25.82667727	25.78855426	25.63223022	25.83069585	25.72168895
ENSG00000165496	14.60245061	14.48185149	14.36107155	14.11740412	14.29199213	14.59084171	14.79660028	14.93563606	14.47641102	14.39060841	14.3048058	14.13320058	14.96649596	14.99691754	15.01025324	15.01827336	24.39532179	25.26191184	25.07793868	25.35645707	25.00333124	24.59656332	24.93512583	24.22685078	25.56587141	25.48197676	25.85790015	25.82667727	25.78855426	25.63223022	25.83069585	25.72168895
ENSG00000132383	12.65461757	12.52940325	12.40427436	12.15437627	11.28556863	11.60781247	12.06013091	12.4137555	12.66086405	12.56839045	12.47631714	12.29487037	11.6345361	11.73355287	12.08190231	12.36998634	22.80612949	23.05034357	22.84854195	22.68647744	22.13630402	21.73657204	22.41629964	22.46680039	22.80964647	22.1892732	22.06674223	22.13056554	22.25928467	22.01651723	21.93729191	22.37890972
ENSG00000179218	16.08914457	16.28190862	16.47518757	16.8644866	17.39448994	17.46396513	17.1192699	16.82453161	16.31407843	16.48761932	16.66129713	17.00979595	17.68354572	17.42292159	16.97900705	16.63274261	26.2744966	26.90391659	26.75315124	26.75391633	26.64016968	26.92252343	27.84337997	27.47165785	26.81531156	26.67761255	26.52191609	26.7598955	27.30903941	27.43603007	27.69085759	27.68845842
ENSG00000159377	15.31502321	15.27055957	15.22615326	15.13802198	15.0944181	15.12679514	15.23374226	15.32100705	15.2646621	15.28480845	15.30477271	15.34460005	15.12394811	15.17953263	15.23511379	15.27651622	22.31699961	22.31323956	22.8450229	22.38790163	22.98938272	22.49928437	22.97358247	20.82228763	23.12944968	22.88924177	23.24890158	22.87102084	22.90937967	22.66544349	22.65350988	22.66362064
ENSG00000142507	14.64699262	14.53892481	14.43090742	14.21516346	14.33516915	14.55171579	14.76694625	14.92836909	14.66875775	14.60798191	14.5479172	14.43126782	14.56203077	14.50073603	14.61388276	14.71824418	23.93732784	24.1100442	23.96754431	24.04268337	23.9097642	23.85652355	23.45826341	23.09936001	23.56337132	23.31644727	23.65927124	23.34448555	23.35002841	23.39073786	23.14752667	23.36385991
ENSG00000100804	14.25970365	14.25826393	14.25692901	14.25545032	13.93970313	13.98487623	14.16063233	14.30373708	14.48217625	14.3960062	14.30982462	14.13829387	14.13452148	14.28199735	14.30165859	14.34258665	23.77996617	23.73169192	23.92216044	23.88269006	23.32264887	23.46500733	23.28855746	21.79610141	24.05448972	23.10685363	23.37583807	23.46188906	23.17209662	23.13191598	22.74796348	23.45913941
ENSG00000100030	8.65559222	8.66077147	8.666167292	8.677073454	8.605583957	8.785479147	8.727016988	8.721267831	8.679021869	8.648275059	8.617526267	8.55600766	8.647311516	8.671099955	8.699205021	8.719645158	21.55838147	21.58760723	21.56285914	21.40140246	20.87447712	20.4665266	21.20848205	18.01296274	21.98593086	21.70400324	22.51033825	22.40839091	22.24022068	21.34943458	21.30474346	21.5468436
ENSG00000030582	14.69895702	14.69215909	14.68524605	14.67081809	14.61643621	14.68041584	14.74126411	14.78635508	14.77475399	14.74234196	14.71026861	14.64815328	14.77689129	14.88927263	14.94547159	14.97981627	17.4680194	17.92277021	19.49462905	17.9582695	18.20390237	15.77192786	17.52275009	17.04013986	19.04990171	17.62106455	18.6063546	18.21333209	19.28376211	17.45619396	18.56167578	20.34299482
ENSG00000002549	10.46396782	10.41872008	10.37429563	10.28983179	9.825378937	10.15609684	10.34956636	10.48089754	10.42143278	10.41495476	10.40841391	10.39578637	9.635547796	10.11524227	10.37649863	10.60344934	23.06954745	22.80730932	23.11190742	23.07572917	22.41964649	22.69629688	22.70294711	21.97354743	23.15423405	22.58577495	23.21565327	22.9963997	22.81804068	22.60127569	22.93389304	22.97632987
ENSG00000134900	8.908582894	9.01624931	9.124417047	9.343280523	9.471343561	9.38179807	9.188902432	9.030115927	9.070305677	9.185837559	9.302138912	9.538961246	9.630086627	9.464195357	9.260341955	9.103090926	21.55267097	22.07737643	21.65757142	22.03942379	21.66817344	21.26933674	21.55973557	21.38463832	22.4354261	21.57763904	22.23508632	22.09306933	21.48389645	21.52711997	21.59322697	22.13630402
ENSG00000133731	9.633617618	9.678409868	9.723395924	9.815071363	9.841609196	9.613026728	9.470204899	9.371232132	9.659032869	9.761787598	9.864720799	10.0733176	9.72638989	9.65988563	9.643573297	9.635869138	18.34892694	17.4560335	17.87189321	18.72197363	17.95071536	NA	18.21456577	18.37288206	19.84639329	18.78071917	19.74858597	19.57057841	18.88970596	18.31818089	18.83919764	18.24135012
ENSG00000155130	13.83530574	13.76468446	13.69392379	13.55076553	12.84307163	12.71690099	12.93720354	13.14173295	13.72549219	13.75109171	13.77627376	13.82834275	12.48713359	12.58227768	12.85205195	13.06423344	24.93638453	24.7076199	24.74072573	24.4241909	24.90136374	24.29593089	24.41138116	24.03027445	24.95797028	24.34123105	24.66692827	24.07504362	24.26026145	23.6510806	23.23885136	23.6073845
ENSG00000088256	8.324754779	8.290956113	8.256696233	8.186228145	7.739974594	8.126770217	8.298061156	8.405349626	8.475718735	8.323135687	8.171021135	7.869929454	8.226066721	7.95664266	8.015091133	8.091136924	22.21856797	22.71278138	23.32525933	22.16254008	22.51833331	21.55613742	22.33802361	21.50736494	22.41191125	22.82840227	21.85197621	22.71238258	20.75841192	21.77535147	19.76542208	19.33147245
ENSG00000156049	3.942983955	3.954130129	3.964894592	3.984354258	3.664916253	3.786747156	4.060281827	4.280756888	4.137649609	4.086601815	4.035908714	3.93416657	3.851986791	3.90826228	4.11877978	4.288538261	22.21856797	22.71278138	23.32525933	22.16254008	22.51833331	21.55613742	22.33802361	21.50736494	22.41191125	22.82840227	21.85197621	22.71238258	20.75841192	21.77535147	19.76542208	19.33147245
ENSG00000089248	11.37833963	11.42045409	11.46247647	11.5454283	11.75339336	11.83659213	11.77034244	11.70165922	11.63092584	11.6287987	11.62665611	11.62218771	11.90785932	11.83918726	11.78907884	11.75374125	24.01043454	24.24190869	24.16484311	24.14491585	24.08950156	23.39060667	24.29621103	23.91479022	24.04084554	23.99455371	23.86702832	23.96666457	24.3754404	23.91067932	24.24001682	24.01852213
ENSG00000117592	15.4557932	15.40563052	15.35547153	15.25519578	15.00152132	15.28234338	15.49510956	15.65569948	15.30780734	15.27463293	15.24096976	15.17112262	15.56177111	15.54140847	15.50171167	15.46881476	26.84685044	26.83243538	26.74791227	26.80783993	26.59363162	26.45881097	26.49651066	25.86787671	27.68839172	27.15749898	27.30504278	27.31596381	26.71868755	26.62086773	26.6650585	26.88611388
ENSG00000090013	12.82402556	12.74915525	12.67387736	12.5199005	13.10915751	13.82243043	13.91964054	13.95452616	12.52878653	12.5658449	12.603433	12.67895127	13.82617218	13.97304188	13.80160572	13.69881902	22.08482266	22.17663824	22.31498257	21.85756799	21.98721543	21.39215388	22.72710696	21.34748945	21.59432096	21.28720509	21.5596889	21.48059695	20.94256319	21.10872097	21.50402173	21.82597893
ENSG00000126432	14.63627071	14.62029299	14.60432903	14.57205055	14.5381952	15.02733911	15.51636847	15.88314049	13.95990518	14.09661253	14.23208078	14.49300444	15.17129258	15.078107	15.09966507	15.1326235	24.9129646	24.85937023	24.99489893	24.77871363	24.61672382	24.84895258	25.00303093	24.72046305	25.59209222	24.87309748	25.30903941	25.26645858	24.95735042	24.85071793	25.13096609	25.33050033
ENSG00000099977	12.98957859	12.91924408	12.84869867	12.70519024	12.16880787	12.45108296	12.74361391	12.96409437	12.7507018	12.75031669	12.75050235	12.75199471	12.60585325	12.49035459	12.74740842	12.98701567	25.08188453	24.93161365	24.96080057	25.08099054	24.13828993	24.25096974	24.28460951	22.80809534	25.01316385	24.32998735	24.76126594	24.82303636	24.49734851	24.41473942	24.18207544	24.49917486
ENSG00000099624	12.61905322	12.50023472	12.38060712	12.1366792	11.73363401	12.00235812	12.2044152	12.34867457	12.49878984	12.43278112	12.36698083	12.23630698	12.34566388	12.29361013	12.34763647	12.39421065	22.72540204	22.66765385	22.96669977	23.41364239	22.83607194	23.23147258	22.50804233	23.01486705	23.04420199	23.19658532	22.91446178	23.01631319	23.851004	23.86277884	23.43466284	23.24379808
ENSG00000197958	17.58583054	17.62273605	17.66045562	17.74040339	17.48184358	17.70525079	17.75981739	17.78193392	17.65815172	17.68003376	17.70189467	17.74714258	18.10965608	17.84095474	17.81049032	17.80552993	26.16280895	25.98986342	26.22339311	26.20254595	26.42636816	26.40358511	26.28407994	26.05525546	26.51627557	26.49408577	26.51064309	26.49495554	26.56901942	26.33394968	26.33533051	26.24804018
ENSG00000127884	13.10569634	13.08076	13.05578638	13.00533649	12.53873643	12.71819497	12.8688327	12.97964406	13.20084608	13.10423885	13.00755978	12.81425245	13.04534147	12.97336814	12.99628939	13.00396444	22.50227436	22.1507216	22.09680522	22.32185104	22.09722329	22.90159391	21.89740825	22.63025379	22.08196577	21.98669479	21.87462721	21.67590192	22.64471447	22.37951798	22.5809311	21.90573074
ENSG00000162368	9.261625299	9.246577887	9.231847216	9.204129429	8.879370606	9.279620252	9.346726822	9.38838583	9.342511265	9.247417871	9.152060778	8.961034247	9.384491708	9.367588044	9.25916899	9.173508489	23.42777524	23.84718507	23.91497265	24.13139793	23.91122812	23.8194837	23.36706382	23.24103583	23.88948317	23.55449892	24.03515013	24.01282297	23.41312585	23.53575853	23.42457536	23.46513192
ENSG00000167004	7.74386834	7.928438239	8.113383317	8.48655429	8.673184133	8.895202711	8.937902027	8.950727047	7.599727617	7.839866659	8.07941109	8.559075	9.352392651	9.058959447	8.99074876	8.959884352	27.39378452	27.37799024	27.5731146	27.49929653	27.43634784	27.54576307	28.39267962	28.35896523	27.3243153	27.22517816	27.14024189	27.29675367	27.57773123	27.50051271	27.88238688	28.17312278
ENSG00000108179	13.30164225	13.26969635	13.23773636	13.17364909	12.85373607	13.09611832	13.28512137	13.42244339	13.287802	13.2796676	13.27139008	13.2551228	13.19252135	13.35583803	13.5041073	13.61327988	20.48335526	20.06091754	20.54292983	21.3821596	19.14243119	20.78946997	18.93367337	18.23869395	21.83857458	21.62716158	21.29782083	21.05437379	21.16931582	20.68346071	21.50876776	20.97659209
ENSG00000136448	12.67040105	12.70760197	12.74571211	12.82690162	12.26663654	12.47840539	12.55603208	12.60135191	12.96998833	12.94314606	12.9163038	12.86261927	12.4325727	12.47161559	12.46079661	12.44711511	22.1200328	22.07408004	22.78865382	22.48868453	21.77980591	21.26956503	22.01341946	20.58966577	22.68431716	22.39233734	22.65628432	22.43180975	20.23899709	21.29075236	20.79233277	20.32838567
ENSG00000152465	7.201771318	7.150150311	7.09983686	7.004624397	6.170142448	6.742383687	7.076165408	7.304799293	7.444631913	7.318487324	7.191695642	6.935095509	6.773745056	6.804258522	7.069889944	7.294525667	22.1200328	22.07408004	22.78865382	22.48868453	21.77980591	21.26956503	22.01341946	20.58966577	22.68431716	22.39233734	22.65628432	22.43180975	20.23899709	21.29075236	20.79233277	20.32838567
ENSG00000163956	10.6967822	10.65703896	10.61653759	10.5340345	9.936073551	10.20167867	10.45452028	10.64196583	10.94992281	10.81650986	10.68198829	10.40675954	10.56504001	10.53947116	10.73898899	10.91218596	21.57657845	19.41086123	20.3830039	20.684574	19.23829744	18.00327633	18.21868621	19.23572912	20.86105661	21.22216991	21.60598402	21.43201373	19.29616341	20.31373778	20.38374226	19.06573693
ENSG00000239900	11.89180808	11.91488273	11.93685663	11.97869671	11.60260322	11.65051304	11.74111419	11.80908089	12.29424953	12.0741402	11.85373556	11.40954359	11.88793334	12.08210349	12.02007474	11.99752199	23.58943719	23.86400776	23.74026252	23.77303857	23.44733147	23.39780413	23.42201034	22.43715467	23.8343175	23.68752434	24.10765194	23.74540106	23.1613718	23.55859167	23.10623065	23.31603288
ENSG00000073578	13.09130545	13.20976756	13.32749502	13.56378604	13.68101922	13.0454836	13.03905902	13.03528007	13.58563569	13.41796576	13.25032855	12.91543529	12.91374422	13.09429352	13.16414756	13.21065784	24.77565288	25.16959109	24.57997649	24.94538811	24.6146474	24.61104867	24.6470227	24.87652069	24.55613742	24.64410933	24.71250853	24.75562355	24.53237352	24.34759758	24.67755879	24.11759364
ENSG00000203879	11.32711232	11.26976165	11.21212364	11.09406326	10.84998725	11.39698149	11.4373279	11.47553376	11.16271961	11.08348568	11.00516563	10.85335474	11.22290329	11.04304194	11.16224107	11.29001988	22.4495245	22.27957431	22.27903581	22.08086046	21.89182078	20.97435297	21.57362315	20.26292984	22.60885128	21.96715729	22.28087723	22.03935685	21.36996789	21.63816543	21.7204213	21.69599966
ENSG00000151224	5.333138418	5.205554084	5.077725058	4.82023395	5.176768669	5.140534778	5.056854359	5.00059329	5.500284047	5.420239236	5.340416876	5.181991464	5.666970354	5.320383311	5.074266189	4.902597539	24.00992222	23.78116758	24.11187559	24.18487716	23.91652242	22.80679818	23.71261348	22.86938374	24.19385138	23.83797819	24.16422933	23.99851881	24.24814879	23.67659072	23.60218233	23.98189612
ENSG00000168906	6.842034859	6.925838084	7.009786588	7.179378383	5.740889247	6.591991653	7.413473786	8.024572185	7.444321073	7.053866377	6.663298539	5.884032543	6.457133174	6.848793854	7.238579804	7.531992196	24.00992222	23.78116758	24.11187559	24.18487716	23.91652242	22.80679818	23.71261348	22.86938374	24.19385138	23.83797819	24.16422933	23.99851881	24.24814879	23.67659072	23.60218233	23.98189612
ENSG00000086061	13.57827217	13.62193907	13.66528984	13.75105389	12.88483938	13.0499244	13.39021204	13.65995845	13.81194128	13.62872838	13.44519838	13.07632584	13.09320148	13.09582458	13.32392335	13.40946039	25.53949064	25.458326	25.52166154	25.22339311	24.73158835	24.33613114	24.26577927	24.01605809	25.7575831	25.38811191	25.46964107	25.37623564	24.75648913	24.65485407	24.88846159	24.53278965
ENSG00000010256	13.11939008	13.07998124	13.04059679	12.96210779	12.98782864	13.08817495	13.02057569	12.95265801	13.34349979	13.23492938	13.12632408	12.9087084	13.39668009	13.22889351	13.1086922	13.02385228	24.42592017	24.55233091	24.51965353	24.57409687	24.31347485	24.26313048	24.5380108	24.91479022	24.3688629	24.42707187	24.33660789	24.30730311	24.40470606	24.17904042	24.41047568	24.10541557
ENSG00000106049	10.43269003	10.51711677	10.60072397	10.76763718	10.37910839	10.17021132	10.54068584	10.79328733	10.86399706	10.61842923	10.37275428	9.882011176	10.06185398	10.15922078	10.33802579	10.47918115	22.18570905	22.16217125	21.74213506	22.48153339	22.39236355	21.9424916	21.72924566	21.67874111	20.66795697	21.23496942	21.31024665	21.5437795	21.31418049	21.06756303	20.82306553	20.73776887
ENSG00000138363	12.17693801	12.16773632	12.15795278	12.13747119	11.95394533	12.20650083	12.4040857	12.55180163	12.44469917	12.35169135	12.25886694	12.07353034	12.20213615	12.34228144	12.42261197	12.48096171	26.36743048	26.20048947	26.2326806	26.28089846	26.12364435	26.19775542	26.04101271	25.49841416	26.65485407	26.25243228	26.69338571	26.58906567	26.06433047	26.07439041	26.18903185	26.32373141
ENSG00000096746	11.33159722	11.25440394	11.17730081	11.02415707	10.76203052	11.05981847	11.19060565	11.26986052	11.38986682	11.31009323	11.23037996	11.07312728	11.21076092	11.15204356	11.19520444	11.24156169	22.87357628	23.60918956	22.88695577	23.57253648	23.10155769	22.72573487	22.8765769	23.34421462	23.87305053	23.58989432	23.32882391	23.71471088	23.46475811	23.1870542	23.94744075	23.50845345
ENSG00000166913	13.97369389	13.97369389	13.97369389	13.97369389	13.44643318	13.52172609	13.61591577	13.68859324	13.89683336	13.93427043	13.97155532	14.04669278	13.56026545	13.73249542	13.72992024	13.75601162	26.14223017	26.09573134	26.34248626	26.21404544	26.21508295	26.16744877	25.97438798	24.98988506	26.14269761	25.67857994	26.19059619	26.04520657	25.95699609	25.63743592	25.51995341	25.97357809
ENSG00000175793	13.95773896	13.94491504	13.93235106	13.90857656	14.02402452	14.13553585	14.3445346	14.48734278	13.70652802	13.74772399	13.78938601	13.87520802	14.19008629	14.26289527	14.35073534	14.41922414	25.5458367	25.55288787	25.2617684	25.36773041	24.88054312	25.4986272	25.00212964	24.94659327	25.55127502	24.64603391	25.22457112	25.18124145	24.58037911	24.40184511	24.00315964	24.34881351
ENSG00000168439	10.19733125	10.17635459	10.15552307	10.11472285	9.245783324	9.595651506	9.930027596	10.18314148	10.40922851	10.22733913	10.04522805	9.68104157	9.777353421	9.962223609	10.00781207	10.04195252	26.54797038	26.52203586	26.46752819	26.54470237	26.45992109	26.41974613	26.35159614	25.80252504	26.71502522	26.48620346	26.87008962	26.84349978	26.50109004	26.36899608	26.31641275	26.43501272
ENSG00000163191	11.8880546	11.75887036	11.62894469	11.36474172	10.50024075	11.18360305	11.57395595	11.82781555	11.81581235	11.68755138	11.55923193	11.30181979	12.01035439	11.94786943	11.8524458	11.77627864	25.81950807	26.2509878	26.00249451	25.82691967	25.73776372	25.66863335	25.6517923	25.57839365	25.35481057	24.99347434	25.44811958	25.40636151	25.33323316	25.09470497	24.83687133	25.51035637
ENSG00000167815	11.44361486	11.35259668	11.26064136	11.07204154	10.82908811	11.05896694	11.25427596	11.39894629	11.40777861	11.28562095	11.16358094	10.91995751	11.35103663	11.38849825	11.42097833	11.44450471	25.76380036	25.48585043	25.58746417	25.58224698	25.27444328	25.49417735	25.57273885	25.19020055	25.84378729	25.65036855	25.88415841	25.60602922	25.60138905	25.43955344	25.59690449	25.7227054
ENSG00000158825	11.2207999	11.12225993	11.02256388	10.81746863	10.68618873	10.77556198	10.70774669	10.64290965	11.28361198	11.18708609	11.09114425	10.90008799	11.16246204	11.02958578	10.81373885	10.64851289	22.89495021	21.74784059	21.44808807	21.27332665	21.98102509	22.01086134	22.09455196	21.37012758	23.07373691	22.33497265	23.21864187	22.91768821	21.82049686	22.07972175	21.91772462	21.30858123
ENSG00000183010	13.72153046	13.75721191	13.79237927	13.86064646	14.55066958	14.55171579	13.89425167	13.64770263	13.67314105	13.73507391	13.79724138	13.92276082	15.02736924	14.37489888	13.97780278	13.64348444	20.70977715	21.46403515	20.21655642	22.18458967	21.46911314	21.80687683	23.06828495	23.04838243	21.75938759	21.22652744	21.16263227	20.7551549	21.83449111	21.64288726	21.70087485	22.00857224
ENSG00000117226	7.437737536	7.439901397	7.443212713	7.455123766	6.785416997	6.595629844	7.024415354	7.413011229	6.746582786	7.040466273	7.332073914	7.904049038	6.294529991	7.051742215	7.32153122	7.477974176	21.40629014	22.26513542	22.11136622	21.73239601	21.78320769	22.05583052	20.80349105	19.62768705	20.28703596	21.69374727	21.35202402	21.24109404	20.49765306	21.06144503	21.85783372	20.96507967
ENSG00000117228	7.592540552	7.847599077	8.103770362	8.623756689	6.668898819	5.69186041	5.935933607	6.228838527	7.477431555	7.498357627	7.518152291	7.556811505	4.70525827	4.993116229	5.508253508	5.924326657	21.40629014	22.26513542	22.11136622	21.73239601	21.78320769	22.05583052	20.80349105	19.62768705	20.28703596	21.69374727	21.35202402	21.24109404	20.49765306	21.06144503	21.85783372	20.96507967
ENSG00000163682	16.63549288	16.64652832	16.65835709	16.68671891	16.37766829	16.58421543	16.73103643	16.83557681	16.94099983	16.88527324	16.82947722	16.71759253	16.15204389	16.43154005	16.6880799	16.87618679	25.04618546	25.35736353	25.30152355	25.24572126	25.24263567	25.15166631	25.11604724	24.85823223	25.72317429	25.34702304	25.45224225	25.56308034	25.23607961	25.59351764	25.69829623	25.25490261
ENSG00000170759	11.92669566	11.92985957	11.93307847	11.94020181	11.68252654	11.68910818	11.66773484	11.64645283	11.79196432	11.88415697	11.97612648	12.16261423	11.75502354	11.74541794	11.64158578	11.54225259	24.38784905	24.21489774	24.37105873	24.51255819	23.97936867	23.66817344	23.44164435	22.83464541	24.6948739	24.19151893	24.64196176	24.47109964	23.80045284	23.61042923	23.37358313	23.65621884
ENSG00000101986	8.013310563	7.910043515	7.806131555	7.595162092	6.720632254	6.812542718	7.112803429	7.356663423	8.019211603	7.872746566	7.726223249	7.432356012	7.027166246	7.230736747	7.390777211	7.504898019	19.98064167	20.25856603	20.25695498	20.17901004	19.19344836	18.30010227	18.46750207	18.77812206	19.07900553	19.1490971	19.28771238	17.76052505	18.14773161	18.45273994	18.45559211	18.64389141
ENSG00000104738	11.26477546	11.37812829	11.49215026	11.72481325	12.04814254	11.52598028	11.70574893	11.70584033	11.64411745	11.51718171	11.38936083	11.1299524	10.41916613	11.03761126	11.49138476	11.81297238	24.12234144	24.46120214	24.06381637	24.05349573	24.08586013	23.99748549	23.67184855	23.74232013	24.42527994	24.33504082	24.52534063	23.98511439	23.47506445	24.02419887	23.95969565	23.35729641
ENSG00000166508	14.44639748	14.48207622	14.51716669	14.58596919	15.08171638	14.45639682	14.43153558	14.46327896	14.58017013	14.54980375	14.51960547	14.46008132	14.09984046	14.09960082	14.58133062	14.76197929	24.58244799	24.50542779	24.58371084	24.31989589	24.06043933	24.36031397	24.07398201	23.89919832	24.62522279	24.56366225	24.63616392	24.4945436	24.2097764	24.28001347	24.53385915	23.98041505
ENSG00000176974	8.835706338	8.860097517	8.883867234	8.930513014	8.556987562	8.135008709	8.336993365	8.508067981	9.024679085	8.839548109	8.654374162	8.283781414	8.075249459	8.305422123	8.508941771	8.665137186	21.49433607	20.64772542	21.44131508	21.29300007	21.64266696	19.593847	21.24632309	20.32058463	21.93833335	21.22163904	21.23637163	21.0381179	20.078745	20.3250946	20.51393188	20.62676066
ENSG00000167085	12.32481298	12.23430616	12.14344075	11.96102614	10.76598607	11.31766665	11.87664326	12.29567635	12.65412284	12.40853044	12.16242055	11.66780741	11.57625436	11.94722759	12.06325964	12.22023578	26.13533745	26.13848524	26.34759758	26.24847457	26.33111567	26.15553164	26.4240467	26.60583147	25.66011496	25.64496196	25.48851905	25.68856514	26.31999922	26.17457113	26.07064918	25.7497289
ENSG00000124570	9.843534983	9.815909684	9.788138283	9.733770493	9.452746816	9.884119377	9.992248774	10.0382452	9.856376306	9.627720511	9.399009861	8.94099718	9.761608793	9.800785724	9.820935576	9.83286822	23.54957224	23.6431736	23.44025075	23.17482635	22.91239819	21.65870486	23.05165504	21.68174627	23.56697472	23.31091228	23.71219363	23.54108716	23.06764509	22.98981579	23.26828042	23.58302215
ENSG00000106399	13.85024437	13.78653902	13.72364994	13.60219112	13.4617901	13.74511462	13.94010142	14.07883005	13.88991046	13.83522654	13.78065782	13.67277239	13.96239285	13.83741919	13.93833049	14.0362822	21.73954166	21.98085082	22.07994956	22.21590502	21.59053406	21.77430609	21.87128411	19.78351945	22.77954544	22.73283071	22.73446486	22.70727234	22.27309896	22.1098689	22.3346181	22.08517937
