Gene_Group	R1_LPS_0h	R1_LPS_01h	R1_LPS_02h	R1_LPS_04h	R1_LPS_06h	R1_LPS_09h	R1_LPS_12h	R2_LPS_0h	R2_LPS_01h	R2_LPS_02h	R2_LPS_04h	R2_LPS_06h	R2_LPS_09h	R2_LPS_12h	ML_LPS_R1_0h	ML_LPS_R1_01h	ML_LPS_R1_02h	ML_LPS_R1_04h	ML_LPS_R1_06h	ML_LPS_R1_09h	ML_LPS_R1_12h	ML_LPS_R2_0h	ML_LPS_R2_01h	ML_LPS_R2_02h	ML_LPS_R2_04h	ML_LPS_R2_06h	ML_LPS_R2_09h	ML_LPS_R2_12h	HL_LPS_R1_0h	HL_LPS_R1_01h	HL_LPS_R1_02h	HL_LPS_R1_04h	HL_LPS_R1_06h	HL_LPS_R1_09h	HL_LPS_R1_12h	HL_LPS_R2_0h	HL_LPS_R2_01h	HL_LPS_R2_02h	HL_LPS_R2_04h	HL_LPS_R2_06h	HL_LPS_R2_09h	HL_LPS_R2_12h
Vps18	63.36438981	40.64626039	27.64816386	24.00559016	22.43662564	38.44572428	39.33648687	59.40338257	42.92308383	28.65824516	22.36845756	23.99337027	27.70291477	34.36586587	2.14909201475	2.03720576217	2.09729587592	1.98270730526	2.00048374884	1.85220800903	1.93230852449	2.121932243	2.09578131985	2.03067742686	2.11049754662	1.96938353478	1.93761054929	1.82437995334	0.434301352193	0.358232963336	0.377083604405	0.48708340343	0.588079921357	0.558346060419	0.575543718251	0.377779514011	0.47333499359	0.450525514493	0.456882560687	0.494869889979	0.479252926803	0.541699322142
Pspc1	23.37891436	34.23232469	26.46229091	12.57782185	7.59879947	9.17072554	7.223139511	21.25731702	24.26882045	25.03402323	14.33186519	16.98954505	9.514672011	5.855803576	4.58525163029	4.60409736838	4.63323505712	4.48764451075	4.50519072564	4.4500899835	4.31172315554	4.70663597752	4.5399651443	4.55085240308	4.53856581849	4.42681448585	4.52919244624	4.24780857356	2.65130705136	2.72961683037	2.75662083551	2.68313342967	2.6420944987	2.60326075267	2.7567721818	2.61610903208	2.66587837076	2.73852325427	2.71140571698	2.83940345746	2.81199543951	2.74767783516
Nupl1;mKIAA0410	40.43484442	40.18986453	35.91190904	28.89461738	27.28371467	21.19102858	23.94701349	29.95859988	27.37491337	33.07553971	20.19289606	23.29710439	17.16131552	12.39953043	3.51139451656	3.47741735345	3.48456267633	3.36334101124	3.43071555973	3.33904192002	3.22675879861	3.54776003652	3.53263112089	3.53504762491	3.49242994735	3.35955632803	3.40608620247	3.2268727562	0.514922869218	1.1465188736	1.48935907211	1.43584802446	1.61973743525	1.57375293314	1.60192345048	0.349283909263	1.06622278592	1.43118006188	1.40460876509	1.5165099466	1.56481862476	1.64925864232
Ccdc12	286.6376567	172.9973548	132.1546276	96.46819408	126.7564999	128.5324522	119.5521447	258.4369385	201.1541533	166.9941966	99.46286146	98.50067024	94.50517987	138.9783768	3.61549663731	3.54715694498	3.57577019142	3.34110445854	3.36068395289	3.0439048193	2.95182093434	3.62066989838	3.55762907369	3.48165559954	3.45289253196	3.33108426892	3.19482598349	3.03253192005	1.24584620621	1.44484140868	1.44793402104	1.43040441971	1.60401113324	1.87934164224	2.11466016933	1.41923506603	1.4797873228	1.42576367182	1.5020999513	1.56791507995	1.91557572197	2.11622425149
Cdc16	48.38015331	36.22902194	37.24941851	28.36073328	27.62565146	28.88386107	25.3547737	38.72644938	38.06911619	26.54099966	18.79338583	35.65300023	13.13192287	19.17962877	0.614822923334	0.747648591849	0.660758145166	0.534621475092	0.532216844275	0.504297950289	0.540987061745	0.728948777428	0.638379842569	0.652806401822	0.670451496605	0.669961441051	0.484703837908	0.572074362447	-3.99234893553	-3.82766632693	-3.03641746965	-2.209194229	-2.12581540547	-2.07696183845	-2.0345921875	-4.24836946265	-4.16712723266	-3.05071351644	-2.21338573542	-2.21585899665	-2.14986804942	-2.20019370494
Tcf25;mKIAA1049	277.7742397	320.5258198	295.6706971	313.3342885	312.3390831	286.7508079	319.9367172	420.532407	687.8384492	435.1581158	453.6355588	367.7017452	437.4814179	460.1115226	0.0167331212823	0.0241260831928	-0.0523372323108	-0.188483474626	-0.402537717951	-0.562851536533	-0.632141547461	0.10776984659	-0.0841259427072	-0.0999698056399	-0.178577711094	-0.38314056697	-0.591227547036	-0.683325992061	-0.959647867062	-0.694423392827	-0.670643975012	-0.323095953062	-0.0778564313093	0.0816704336234	0.39782185319	-0.753397776147	-0.636175396813	-0.415358062167	-0.199900996329	0.027924771618	0.252084101249	0.430188936313
Sh3glb2	55.17007539	41.50231449	23.19871466	21.89402537	13.7122148	18.23598469	27.38071669	40.41784739	41.54689408	23.86372759	19.1763028	18.60298472	13.19815339	15.3050391	3.93674006376	3.93499416783	3.91824947867	3.94985793471	3.84773087755	3.88058703401	3.95121811835	4.04943956015	4.00809052749	4.03797122407	3.91797649699	3.87422112061	3.92536950725	3.80348916949	2.03239305803	2.23582550259	2.14300983729	2.23195298522	2.23606531279	2.27238237943	2.24636042301	2.00847140634	2.15908548003	2.27096139229	2.17395239979	2.16193490958	2.22811039807	2.34751231249
2310022A10Rik	52.40702099	136.6276782	36.85457036	48.36495199	33.84117602	37.73782327	41.26717987	71.51040297	113.0973313	62.27312538	53.36839522	50.93276192	89.90805156	88.02497426	2.36479735741	2.40184480929	2.2371821901	2.20322679134	2.09286497118	1.98892915336	1.79102433053	2.39109415583	2.34251626824	2.25830456372	2.24787133414	2.19563462548	1.92514183702	1.82908161128	-0.777303012186	-0.438737558354	-0.190159268703	0.212020866696	0.41398851621	0.659243570425	1.00058191072	-0.927490342862	-0.585957820494	-0.223537533457	0.0930128496274	0.469435520609	0.603572986977	0.953592804742
Hexim1	33.12260622	33.88606695	15.31643314	14.03870299	12.05465702	14.11283036	15.47073015	34.52686631	23.04353887	20.61944588	6.48606343	15.45798547	14.90464082	14.486034	1.72643589425	1.54858695551	1.64941074682	1.5305139415	1.48399027047	1.33428243763	1.22295881267	1.65755172367	1.687326589	1.67253867524	1.5747898158	1.48585297725	1.37872367601	1.25484756249	-1.59837171896	-1.08864502583	-0.857667344568	-0.572062921066	-0.156919203976	0.0486560748159	0.468406304322	-1.29459822163	-0.913403519031	-0.66226664741	-0.359645209534	-0.183158595456	0.122499050225	0.389144696334
Nup85	55.9728949	61.28865506	30.45716388	14.1010295	10.25434443	10.0707446	9.277989364	71.96750318	68.31208288	22.05701302	13.41541967	10.86949009	11.46304765	4.300123731	5.30140207171	5.4123942138	5.3004946619	5.26854019289	5.21871131931	5.17014978283	5.06521916369	5.26901877125	5.3244473978	5.2776041634	5.09540204334	5.24111159006	5.20351099373	5.04880027028	2.37375343697	2.32556935709	2.30828765581	2.4002944242	2.35712912187	2.44940650291	2.58519344411	2.33989623733	2.38366838189	2.37008887132	2.49178240557	2.48391005985	2.53518403648	2.53753154182
Irak4	43.6202737	28.32728168	23.7741248	18.03102294	18.49562061	19.91755392	19.88458955	39.37410802	36.52098045	20.48147389	20.45654645	20.71346404	21.21575285	20.74994376	2.92469964828	3.0089027766	2.91605831201	2.77509160197	2.80747636604	2.61161659082	2.5262719757	3.01010515593	2.83869823685	2.83401460831	2.80440064798	2.75475932222	2.67822113766	2.60025236838	1.04325495561	1.05140554999	1.1133423769	1.16451906996	1.22081136136	1.36385432556	1.37216035209	1.02421852048	1.07920358647	1.15043359952	1.16065743751	1.26709585561	1.21680309839	1.34277892564
Luzp1	29.96154838	32.11443297	19.89449934	31.89104594	26.23551078	15.98752701	18.08977956	67.96743508	98.86235364	36.1418521	68.50604834	44.7935197	54.24633653	53.52149798	1.00690529147	1.02869691039	0.954648006194	0.900810772505	0.903512622701	0.818448395926	0.875332282806	1.10357867392	0.992200944067	0.872558101298	0.983032802907	0.886122006199	0.778533280618	0.79631567161	-1.28734308399	-1.02364019572	-0.93297386868	-0.75079833752	-0.562913018525	-0.162918130514	0.039512071287	-1.04652320604	-0.855251277815	-0.761307504588	-0.574281278203	-0.374422594408	-0.132052523346	0.118456733837
Apbb1ip	162.7408111	257.1946161	281.8149003	216.8318577	120.7517903	78.32949133	95.23694624	279.3893376	566.2270248	402.2312799	367.9846693	155.1747009	204.8864841	178.4032147	4.76528664965	4.60901977832	4.67055121934	4.64204200095	4.54061025013	4.53512282745	4.44083480622	4.75319912469	4.64522151613	4.70549682176	4.591472421	4.57950138645	4.51996666161	4.52367553062	2.86756064488	2.93645631229	3.1062031487	3.28499208886	3.68712085948	3.95109903993	4.03188882052	2.72652266538	2.8979151219	3.13412587069	3.31316668626	3.61428443595	3.84864528944	4.06401186281
Tbc1d22a	34.75918336	30.0709459	18.48905402	10.09033267	8.856683971	15.969637	16.58963911	15.01019383	16.68749443	18.43056903	7.059946879	7.237131403	6.280735625	9.521379319	2.02736108657	2.0389153349	1.97051298558	1.95975573109	1.91572775083	1.95675553951	1.8218839048	2.00543136041	1.99234190008	1.96166297303	2.0253440379	1.96108016369	1.84979039243	1.90631568523	0.222928087224	0.335270652628	0.279227890887	0.433720639504	0.456760092127	0.545587453776	0.56531096687	0.319673409729	0.360593256783	0.402120705555	0.442844846081	0.41060110692	0.545326447845	0.530802481961
Ifih1	10.87098551	225.266677	554.2314576	567.206062	506.8830635	284.5110421	189.047586	12.73578601	196.3177328	687.0818183	581.5360925	507.7574175	196.9137298	154.7523034	2.44423820786	2.40518014636	2.407329974	2.44518725857	2.25371523151	2.27999397532	2.18846624284	2.50040227667	2.56602084063	2.45750504976	2.38404557074	2.39002112718	2.29134290419	2.20000104585	2.19218214117	2.3141892371	2.51002494636	2.78620793227	3.3497544516	3.78550146517	4.10402711192	2.15642952476	2.24621039006	2.40886451163	2.6941721176	3.30867870546	3.84150599526	4.04547534464
Usp15	72.56767572	67.46952837	79.07839146	98.48084189	137.0715082	124.0821741	108.9058931	49.67893998	56.88368155	75.03023025	80.47866765	123.1048145	74.00340409	63.5776709	2.97967041755	3.04161280898	2.98806600122	2.9469797784	2.95935969348	2.93379015107	2.80386205852	3.04923292634	3.05421680386	2.96659153482	2.98112825156	2.91017490774	2.89074231777	2.85617854583	0.72084294055	0.899126176362	0.96854508663	1.10077520378	1.36916970864	1.46688108903	1.82100614401	0.625507733401	0.762622569438	0.828554548875	1.21072689816	1.32638643934	1.55952887763	1.70163638402
Akr1c13;Akr1c12	42.8406647	46.7034852	32.63624746	25.83937071	25.50128489	25.4420145	23.13253671	35.28718914	32.18936921	25.42515407	29.3054372	25.24148396	21.51312102	26.66756209	4.09905692622	4.05136760982	4.03068481648	3.89832078453	4.03880345465	3.99152920697	3.85166293128	4.04889307429	4.12174371465	3.95561827303	4.02588823404	3.8596259113	3.93345750812	3.89178435904	2.60747750034	2.62712882279	2.68412448043	2.62004388924	2.57696412547	2.58377008727	2.58388395727	2.57295088986	2.60097614028	2.62354731612	2.5431916847	2.58262543946	2.67442786943	2.61108727908
Dak	16.9042272	13.33220795	12.51460961	8.328013157	5.528027711	5.619345634	7.567552367	7.237641268	14.56589273	7.289629918	6.573638567	5.163479642	3.215495069	5.961897896	2.63458628251	2.73332775142	2.68335563885	2.54555145973	2.5958443779	2.4655076499	2.38258518833	2.74004371193	2.65193704558	2.51686208417	2.55863771713	2.62807586077	2.47041199849	2.36837118011	0.601467104308	0.680674232067	0.764444707459	0.82470414876	0.967015881376	0.98330876642	1.19562176389	0.594993835213	0.726238225907	0.751541754266	0.946544440289	0.952178924672	1.10784386014	1.03886273877
Ubxn4	90.7106712	145.6132612	118.9596992	88.20247264	87.71647292	87.56242729	95.6362159	176.1345762	349.2160387	181.4497608	174.8295283	118.8622168	202.1648323	209.1027219	2.67823147331	2.57164724432	2.52625800557	2.55868354195	2.55802514624	2.34013315152	2.29552776319	2.69733850456	2.69319449479	2.54211039662	2.55842929548	2.49068370751	2.38831876734	2.35085572042	0.349588108211	0.288823208329	0.447910044885	0.430713794394	0.797725192153	1.0837225345	1.28531397637	0.290817788425	0.362668671453	0.41563951387	0.575680300625	0.802824405594	0.976571764417	1.40083020392
Evi2b	143.7433801	109.030811	81.03480249	50.59670756	43.44697156	29.33265416	24.44075109	84.28633916	83.69111872	72.6806735	52.17474519	50.13246395	29.13329936	16.73326497	3.07779838861	3.13389517837	3.02561675171	2.9934290354	2.89854274123	2.85645325961	2.86633699697	3.0425408772	3.04765737693	3.02782881017	2.94381950827	2.85940785697	2.81408933231	2.70682848747	1.09737547213	1.07244041208	1.14148056819	1.13380911806	1.25750418124	1.20418289441	1.30372338509	1.06335952338	1.03367533662	1.15239495556	1.15794096732	1.1466293925	1.29608488155	1.19772252389
Myh9	258.8530297	326.2352034	293.1248415	148.2014847	91.05055932	110.603593	153.2223135	494.4013069	902.6295201	418.344788	328.6901159	159.1179205	248.2749145	226.5035809	7.29882128648	7.39216785052	7.24733060992	7.2992215873	7.21966172941	7.21376667716	7.20426118055	7.27651167285	7.32139811169	7.27360115741	7.24782363005	7.31494381209	7.23538911984	7.21525438302	5.06292772792	4.94298008528	5.06243481309	5.01795878094	5.08866206869	5.22687682773	5.25408723828	4.89458403579	4.97289633027	4.84572196173	5.00189094185	4.98435437667	5.22059770353	5.30636875055
Hnrnpul1	114.8376929	90.90072547	83.15512373	53.34451271	35.30696559	42.16803485	47.455027	58.2651111	58.59919417	55.1624127	34.09766212	44.35827524	21.20322486	34.10515987	4.34568644998	4.2604780275	4.30766763101	4.24445306866	4.35474887068	4.2259405307	4.00619058323	4.43606453908	4.38504400488	4.29642394169	4.21934634155	4.26933123741	4.14714514964	4.12436398937	2.67505103536	2.63193390465	2.81083113165	2.86450945979	2.84325366895	2.87878701206	2.84885039554	2.56720958694	2.794209869	2.78897970432	2.78749700083	2.94372402474	2.89847316242	2.8497603038
Atp1a1	315.2038859	297.2940141	296.4517787	249.254877	232.5139472	227.7909977	182.5957696	245.0439122	236.1362576	248.5780936	215.6535051	250.7866	202.2869256	133.2412449	4.61641539039	4.6542538043	4.55915178851	4.5559475698	4.39043883928	4.39742500935	4.31330901684	4.63356002923	4.53636451515	4.59203825307	4.60642994002	4.51951013949	4.42756717734	4.42050196247	2.50936094348	2.79007303869	2.86472700923	3.0566799207	3.15361197753	3.49623272983	3.54146089781	2.48205115612	2.63615399851	2.93242306265	2.97622183329	3.25515515455	3.44340066938	3.55664607651
Mical1	87.71967521	63.56492319	41.21796294	16.58271063	9.455215495	10.28427954	18.62620364	58.88509408	74.06396116	42.47346577	8.924661274	4.126624306	6.716945862	10.73061017	4.16350951302	4.24600364565	4.1592009922	4.07431415629	4.08710368539	4.0052205775	3.95288286381	4.07870622564	4.17575007573	4.04154806062	4.05235378555	3.97648896832	3.94563577061	3.97464879695	1.6987817287	1.91361643881	1.84815622473	1.88819079517	2.01637046419	2.1065730764	2.1495328677	1.64669695565	1.75177135399	1.90964596667	1.95390472102	2.00786176229	2.04975865393	2.2809394745
Sirt2	105.0023185	75.68365349	91.55536415	72.15555393	70.68033929	100.1940048	108.1138774	69.4747024	67.5205244	79.66176061	54.56518187	56.68030489	49.03974947	69.40724915	3.31606286126	3.47684312767	3.37003301204	3.37936222013	3.25012661468	3.22522330388	3.21696942792	3.43360431967	3.38114762504	3.35945719493	3.31901520736	3.25349835188	3.2177480648	3.22878027214	1.63561840226	1.73938835833	1.5600449063	1.59290082371	1.86635999096	1.99783561458	2.17151978149	1.62566089085	1.73967760807	1.68338509195	1.73336496957	1.81550705042	2.08230014508	2.1904979939
Mtmr6	71.42671613	80.03105397	89.10001108	55.03862492	51.89571557	61.15198734	63.44958694	34.66633102	52.61400006	64.30125162	38.67348602	42.8451682	22.75992899	37.09933508	3.24889858043	3.17463006723	3.06900193731	3.06574646465	3.08947043941	2.94442623515	2.96673344529	3.21783237774	3.22679295806	3.19877409253	3.10046453644	3.13056128328	2.97736461322	2.91524613593	1.78191043155	1.87505945708	1.8641628816	1.90744727632	1.87172701944	1.89183852763	1.89640362876	1.77967317432	1.83507605683	1.89244901231	1.90848207759	1.94156466256	1.90150967722	1.99870875101
Pla2g15;Lpla2	142.1030198	63.98730036	27.81259679	10.60223784	13.55305249	42.34312472	67.00220239	105.2769535	51.33734106	19.09756699	12.56210005	11.34179245	32.84572951	63.39679116	3.90744177322	3.86482465624	3.74271318215	3.71875853482	3.75271521016	3.69313793288	3.63101367326	3.94242447193	3.84571299469	3.74582123622	3.84605447312	3.74783360969	3.80393763866	3.58720109448	1.60059115431	1.60111470586	1.66070303675	1.60460500187	1.68582878172	1.69012185535	1.58578019227	1.59158865314	1.72892418532	1.6101454072	1.69908931366	1.69747764806	1.62699551645	1.80136425663
Rpe	61.74905393	48.74677664	48.22029946	43.89052436	67.24512406	66.89844098	61.83968187	48.18561794	48.70253764	45.88236264	58.37923097	80.97590367	65.85004403	48.24057725	5.02376799379	4.97261794366	4.96886777219	4.88570330116	4.80780526361	4.76435541962	4.78260912797	4.94689921248	4.9483252196	4.97223181819	4.91937222203	4.83830575967	4.72289404821	4.76226691554	2.25515985266	2.45564481658	2.50560400936	2.59350149133	2.66171109959	2.85707769068	2.89090990076	2.38501841209	2.44298569108	2.60554793097	2.58031120468	2.65676991399	2.79409492646	2.94821156107
Hnrnpu;AK049600	285.4328491	266.2948876	241.1234939	123.3667208	118.7472993	117.4278778	133.8859597	335.9468033	405.7310673	318.4207354	186.6425353	163.4114008	182.7322271	156.1296566	7.00567040638	7.06485631548	7.12966698377	7.01058229435	7.02039881686	6.95348760749	7.08537062184	7.12010112468	7.03622592783	7.10613779055	6.94148372432	7.02533705229	6.86897221694	6.97392176504	4.58236528326	4.48297647023	4.62156080239	4.52370117872	4.65361081989	4.78302447664	4.85461760368	4.54151398506	4.61693330926	4.65703841092	4.5836023589	4.54732958282	4.70024089703	4.80707380872
Slc25a3	822.5269557	799.2446657	835.5774889	642.5593514	633.9881259	559.8330054	567.5522076	618.5273313	610.5861419	647.556425	502.0537651	500.7584086	341.2339179	409.6428528	5.23943036866	5.11125146389	5.02040439699	5.13417424961	5.0931187689	4.93234110436	4.89513562899	5.15334726316	5.09389226073	5.05907390528	5.01345805151	4.99764739352	4.98693148723	4.82259240079	3.82422940839	4.07372800093	4.02713971606	3.92239620787	4.11703926901	4.12951292897	4.09869670958	3.83818398595	4.08169522278	4.05603469436	4.04090121702	4.13789650515	4.01597079136	4.11022418215
Hnrnpr	63.14323807	58.05486175	44.89491546	14.35383074	18.90816416	20.29710233	19.49926104	102.6425385	111.1062546	47.11169151	22.87634633	26.58913102	28.07454134	24.80327841	3.84018419531	3.70408893776	3.7157460902	3.68500816531	3.63467187635	3.58988273638	3.5756593645	3.73866252553	3.73469965249	3.78039588278	3.70248284664	3.75045360609	3.56453191247	3.54999958165	1.49422801222	1.49513916256	1.53593627564	1.66946174962	1.75905723675	1.86624859553	1.81638804634	1.51925500056	1.47652926296	1.6283571655	1.6689212243	1.70127474838	1.68365175952	1.85011396501
Ipo4;RanBP4	25.67811396	22.49973396	25.56304696	14.61209302	9.15246965	9.412033615	10.2633532	15.57492208	12.1996792	17.69412605	7.513066643	10.76205977	5.610380673	5.112088825	1.84212853345	1.70807254878	1.74502784763	1.73881631996	1.65870152574	1.65390545405	1.61970478035	1.75988901412	1.83344348176	1.70650924428	1.67967934052	1.65950080066	1.60006898174	1.50057365843	0.161619442868	0.0585294327418	0.154428642922	0.0228483472936	0.0873542407577	0.201790230917	0.13607373641	0.0670573294439	0.172108216159	0.141804636435	0.059725433055	0.0835067464425	0.216625148475	0.0725181905642
Oasl1	3.189672969	102.5134161	1042.239991	1704.082824	1454.086713	1648.559433	1703.38216	3.560733528	54.90186312	866.0854541	1302.211568	1191.033307	1228.122697	1298.173909	2.69811150138	2.61583046787	2.57916252972	2.47624834862	2.45547240989	2.33873914586	2.16288394057	2.59813290289	2.61939349158	2.53747720736	2.53057901397	2.44314777219	2.31540313465	2.20309907517	2.44975505359	2.6049264115	2.76765106776	3.09325564889	3.65628176432	4.02878388786	4.24590652478	2.25383515981	2.45423098378	2.58035385564	2.95657434671	3.62237906041	3.92628185982	4.23759967615
Sfpq	127.8992016	153.8162142	145.9232641	89.17533274	79.8685576	54.38924896	51.68355003	135.129831	240.0226911	150.1258756	102.1119725	94.1558119	58.93053167	42.79300043	6.6572814386	6.63881678445	6.67062849965	6.57282583187	6.60003754746	6.46286498632	6.47811960295	6.62976306477	6.581424002	6.6246188026	6.61199100058	6.59976445476	6.54201266919	6.46075676145	4.09147031834	4.0734214921	4.05858779415	4.37991940822	4.66261128366	4.87192472192	4.89822423105	4.08225617941	4.13930465707	4.23406051989	4.49750414385	4.60920074224	4.82373542367	4.9342703293
Impa2	47.01466582	30.48882442	24.69742766	13.09592362	4.271384191	7.589404897	35.97498922	25.84587262	14.27454771	34.57686494	8.662457793	5.328848226	4.236823248	14.63176728	4.46845379	4.40297001856	4.38529814075	4.42504782481	4.30864352715	4.30170001317	4.20935635256	4.31517514493	4.39227378988	4.42155262227	4.27776969749	4.3391639378	4.22552049298	4.23976584833	1.46490562501	1.39791100452	1.45484577066	1.75190781394	2.04347535752	2.24482889485	2.49977006424	1.25209681034	1.27534120696	1.26443117593	1.66362763563	1.97230840523	2.25628471719	2.46401075548
Ndufs1	92.43608437	69.93388241	76.63131173	39.0067782	44.34700762	37.77155602	39.25815728	70.2925663	40.68824953	57.67776777	43.43664835	27.06684258	31.23527025	31.43194114	3.76155854659	3.71529173231	3.73228462722	3.63212464689	3.66530824492	3.56515307647	3.60329405435	3.67444009564	3.80666079962	3.80633984307	3.67228501116	3.66364245151	3.61185182038	3.55003507058	2.03752216589	2.1410967255	2.18342701461	2.10536323601	2.12582111816	2.25580954552	2.25571320457	1.94147775306	2.0686961879	2.09715467815	2.18867498071	2.17432742532	2.17381330651	2.17164718273
Snx9	75.79114445	52.93645413	60.56128023	50.95884063	33.30863102	33.25824557	32.79729676	24.83218508	42.04748811	41.22144331	25.65287704	23.77910176	17.7733742	13.50704076	3.76475104036	3.70876608495	3.66501562663	3.61812455773	3.62540441283	3.51247200291	3.49627581371	3.70732298353	3.75249865569	3.70278876888	3.59880627857	3.65579296502	3.5584653225	3.48805016652	1.93104685973	2.01161072135	1.9209972376	1.95941940032	2.09594630239	2.31714135222	2.49909753072	1.94426020521	1.929218694	1.81020227697	2.01008058959	1.99221378725	2.3004370683	2.59117462992
Rnh1;Rnaseh1	572.5168346	457.3987438	452.8574249	346.0609633	299.7443592	412.8425368	487.1596827	357.9652746	309.7380394	325.1679674	229.8369768	237.7104889	203.7289816	277.8750985	7.3952124734	7.42050259406	7.36728562899	7.34543228618	7.27271706485	7.31519702391	7.3247497563	7.42129756919	7.33837367747	7.37940850198	7.41610105956	7.34598232286	7.31579940007	7.29032359793	5.46572724301	5.42739575181	5.43192757481	5.60939088056	5.56843987805	5.83804525332	5.8742734244	5.34810907864	5.36704687989	5.43806969946	5.63283107954	5.63985002849	5.82267393746	5.72687274582
Stk38	121.9549207	83.3008823	73.22884285	90.30806264	124.5399447	101.5806776	105.6713458	195.2633878	211.9434047	96.12356804	161.7644959	159.4414231	233.5469223	170.9141984	3.4667165491	3.32283096193	3.39868901771	3.31921806856	3.34422303662	3.12147497088	3.09860060639	3.45100895077	3.41792979144	3.39070163398	3.36754857407	3.2461008739	3.13887824706	3.00116059915	1.64425162702	1.81489280916	1.78403100304	1.75301040053	1.80083435927	2.17483077707	2.33859282269	1.62926793862	1.77389196862	1.68772018612	1.88870883492	1.77048589643	2.05783271346	2.25955898085
Bzw2	57.37000202	63.33505074	46.2393625	27.76843437	10.55799922	5.795455814	4.594970544	107.2685773	144.758691	75.38146553	53.03787502	14.13809061	10.13855303	9.117483964	2.53191211205	2.49573323861	2.40938515036	2.40250629563	2.36155607419	2.34375965476	2.24856180494	2.40066649097	2.43983379135	2.4705171303	2.39677857762	2.30577589929	2.28020640734	2.22970677517	-0.363761087192	-0.32350539199	-0.272906386212	-0.341303136827	-0.131546449472	-0.192125603172	-0.0264226426993	-0.424591301756	-0.378786483561	-0.265330251212	-0.20532278514	-0.16028943507	-0.0979538375383	-0.169921410708
Ppa2	63.53254027	42.24364435	42.48906672	27.70289781	26.06821827	20.01686897	18.77901614	42.15713415	40.94380159	37.421732	32.16842565	15.48158869	13.380329	21.97114836	3.35183523312	3.33194535111	3.27708203214	3.30872283381	3.3584169587	3.22336033542	3.25321587244	3.43477928196	3.27303976214	3.39465178747	3.38271129902	3.25855307882	3.28559280237	3.22295068533	1.5827623569	1.85451865055	1.88238062819	1.90554149768	1.9798426852	1.9628458089	2.08217361414	1.49531398994	1.77092795404	1.82586826362	1.86686607094	1.95535673799	1.98460985651	2.00956211031
Sh3bgrl3	4175.649503	3203.321783	3100.167031	3069.741939	2650.096801	2417.366381	1856.045214	4229.965826	2687.986915	3393.622794	2805.990901	2738.904716	2774.112414	2539.781208	8.29690916514	8.26579903553	8.33552510968	8.30929934862	8.29072068262	8.14414951511	8.24352260923	8.27153383335	8.35426329939	8.3475469783	8.29576868441	8.27882970792	8.26151924862	8.20078492648	3.95584899236	3.99384068724	4.60534793007	5.26864915831	5.65877509023	5.96219633905	5.97099262046	4.27912575825	4.19546501258	4.66515324381	5.33246603741	5.68060446124	5.89105312493	5.95570363491
Zfp622	31.88744187	41.25291367	25.91745204	32.00723305	29.41459005	35.77372879	41.99350555	25.30475962	45.48786405	26.52289207	25.24601443	25.85612402	30.31738234	33.64706377	2.33253975205	2.17159050967	2.12563951481	2.12767310202	2.01284997216	1.85810175405	1.6542150581	2.26293640874	2.22600520464	2.15341013046	2.07309187657	1.99833500765	1.78061732641	1.78909627029	-0.522590539721	0.0796623488966	0.69079952496	1.29903498387	1.24908758696	1.40201155707	1.47774278363	-0.471834825976	0.201771421131	0.753886679671	1.24485533409	1.35054679233	1.41062892837	1.52363507356
Csde1;mKIAA0885	268.5420416	290.7722499	282.3161978	301.4895086	335.0325439	302.8200547	327.3481128	405.048129	417.0128112	423.7486999	368.9678745	414.7236398	615.3875474	514.3877398	3.95780742028	3.85624287627	3.93762020397	3.83108435201	3.90227592114	3.65736647438	3.70229900376	3.95541938887	3.92825965173	3.97176002781	3.87347790573	3.7568650263	3.76642461138	3.66534053915	1.91225754451	1.96153203394	2.07908483178	2.51732226739	2.95172347005	3.12110226887	3.23685262249	1.98112175473	2.07140189262	2.0814413512	2.49276623866	3.00787995624	3.07440492252	3.23861780816
Ubl7	58.27162346	42.68339347	49.91381262	69.88324861	57.56686297	73.18089767	74.98558249	44.59812216	36.27189221	60.40942948	52.34678422	60.86582535	42.57636013	59.43576165	2.46124518056	2.53790707564	2.44721821933	2.1817223666	2.0908596646	1.90276084156	1.54695484858	2.49750739303	2.41009101111	2.44322349819	2.26824438944	2.00373004436	1.81339473299	1.69307438575	1.89420335488	1.82808780808	1.81915787031	1.89030174472	1.92636770124	2.03250962314	1.91378796832	1.78682299164	1.88690825334	1.93358612814	1.81055159608	1.99945204179	1.97446762511	1.97878011833
Man2c1	55.42130042	62.53911411	48.10557969	38.94434999	43.13728818	47.11919764	51.22952101	74.95775296	140.7475768	47.57934775	45.98180151	47.56453918	52.29285295	69.7902701	1.56469256966	1.6364753485	1.45709499345	1.61050629867	1.45930372063	1.39394195956	1.29305256656	1.59923409369	1.58528955605	1.51018654092	1.60004465158	1.47433354122	1.42033942742	1.45428200453	-0.0438489650654	0.00983684240941	-0.0490556073221	-0.0390937601838	0.0451837933207	-0.0167892494397	0.0599144784931	-0.0162860181535	-0.0409085230232	0.000329540804857	0.0755455004395	0.0697785320331	0.0296354889709	0.00153520453646
